,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Dec,Side,CabinCrowdness
7072,1,0,2,-0.1278681595399902,0,0.26934576854617753,0.5661511502777287,-0.30802725610859516,2.255660848362765,4.117927120748455,0,2,1,0.27198435314453423
7073,1,1,1,2.2207906789071874,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,0.27198435314453423
7074,0,0,2,-0.7495719697171844,0,-0.3429035037300522,0.1700847347314195,-0.3044988950862169,-0.2582929717724953,-0.22448750971259743,1,5,0,-0.5632102127537257
7075,0,1,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7077,1,1,1,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7078,0,0,1,-1.1640411765019805,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7079,0,0,0,0.7701484551604014,0,0.31644186641357985,-0.27940459267927553,0.30061502025165027,-0.2690824731464663,-0.2664216555173374,0,5,1,-0.5632102127537257
7080,0,0,2,-0.680493768586385,0,-0.15137937240261623,-0.27817647976285287,-0.30802725610859516,0.16159845669787903,0.23768031000772816,1,5,0,-0.5632102127537257
7081,2,1,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7082,1,0,2,1.3227740642067962,1,0.148465784019845,1.4792531036379792,-0.30802725610859516,-0.2699815982609639,10.81846829082499,0,4,0,0.27198435314453423
7083,1,0,1,0.5629138517680033,0,-0.31464584500961085,1.3595120942867696,-0.30802725610859516,0.8350431674565736,-0.2664216555173374,0,4,0,0.27198435314453423
7084,0,0,2,0.42475744950640465,0,-0.33662402401439856,-0.24685960039407492,-0.30802725610859516,-0.2699815982609639,0.48660853723161007,0,5,1,-0.5632102127537257
7085,0,0,2,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,0.9304274627461651,-0.2699815982609639,-0.21645756689892381,0,5,0,-0.5632102127537257
7086,0,0,2,1.7372432709915924,0,-0.15765885211826988,-0.27940459267927553,-0.30802725610859516,0.33153310333792346,-0.2664216555173374,0,0,1,-0.5632102127537257
7088,0,0,2,-0.473259165193987,0,-0.3429035037300522,-0.26773751997326023,2.281789734317029,-0.26818334803196875,-0.16024796720320855,1,0,0,-0.5632102127537257
7089,0,1,0,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
7090,0,0,2,-0.19694636067078955,0,-0.3429035037300522,0.12096021807451295,-0.13690174652325077,-0.23131921833756755,-0.2664216555173374,1,0,0,-0.5632102127537257
7091,0,0,0,-0.680493768586385,0,-0.3272048044409181,-0.26466723768220357,-0.30802725610859516,-0.2699815982609639,0.23768031000772816,0,5,1,-0.5632102127537257
7092,0,0,2,-0.473259165193987,0,-0.3429035037300522,-0.27940459267927553,0.4699763493258055,-0.2699815982609639,0.1109856567253223,0,5,0,-0.5632102127537257
7096,1,0,2,0.5629138517680033,0,-0.3397637638722254,4.18601397143353,-0.30802725610859516,-0.22502534253608444,0.8773990874970591,1,3,0,1.9423734849410539
7097,1,1,1,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,1.9423734849410539
7098,1,0,1,-0.2660245618015889,0,-0.3429035037300522,0.1946469930598728,-0.30802725610859516,-0.15759095894876524,5.009250773066225,0,3,0,1.9423734849410539
7099,1,0,2,-1.3712757798943787,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,1.9423734849410539
7100,0,1,1,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7101,0,0,2,-0.680493768586385,0,0.25364706925704344,-0.27940459267927553,0.42587183654607763,-0.2699815982609639,-0.25928392857184973,0,5,0,-0.5632102127537257
7102,2,0,2,-0.7495719697171844,0,5.294499410998002,-0.27940459267927553,-0.029286735340714628,-0.2699815982609639,-0.15935575133502258,0,0,0,-0.5632102127537257
7103,2,0,2,1.4609304664683949,1,0.956948797410251,-0.27940459267927553,0.7010839962915799,0.959122433257241,-0.2664216555173374,0,1,0,-0.5632102127537257
7104,0,1,2,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7105,0,1,0,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
7106,1,1,1,0.28660104724480595,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7107,1,0,2,-0.4041809640631876,0,-0.2958074058626499,1.094239704339474,-0.306263075597406,-0.22592446765058202,-0.22002643037166764,1,1,0,0.27198435314453423
7108,1,0,2,0.7010702540296021,0,-0.3397637638722254,0.046045330172730436,-0.30802725610859516,-0.2699815982609639,0.9469919252155637,0,1,0,0.27198435314453423
7109,0,0,0,-1.0258847742403818,0,-0.21731390941697945,-0.19957725311180236,-0.30802725610859516,0.919560928219347,-0.2664216555173374,0,0,1,-0.5632102127537257
7110,0,0,1,-1.0258847742403818,0,0.6822215598504042,-0.27940459267927553,-0.30097053406383867,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
7111,0,0,0,1.1155394608143983,0,-0.3413336338011388,-0.2751061974717962,-0.20923314748200458,0.28118209692605844,-0.2664216555173374,1,6,1,-0.5632102127537257
7112,0,1,2,-0.473259165193987,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7113,2,0,2,0.49383565063720397,0,-0.2926676660048231,-0.06141455001425266,2.9133663573227326,-0.2618894722304856,-0.2664216555173374,1,5,0,-0.5632102127537257
7115,1,1,2,2.082634276645589,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7117,1,1,1,0.14844464498320722,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,1.107178919042794
7119,1,0,2,-0.05878995840919084,0,-0.3429035037300522,1.3625823765778262,2.0012850330379592,-0.2537973462000073,-0.25660728096729185,1,2,1,1.107178919042794
7120,1,1,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,1.107178919042794
7121,1,0,2,0.010288242721608514,0,0.002467880630897907,0.4144792050995296,-0.30802725610859516,-0.2636877224594808,0.5820756351275075,1,2,0,-0.5632102127537257
7122,0,1,1,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,0.27198435314453423
7123,0,0,1,-0.9568065731095824,0,-0.3429035037300522,0.15903171848361553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,0.27198435314453423
7124,0,0,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,1.1560308333322131,-0.2664216555173374,0,5,1,-0.5632102127537257
7125,1,1,1,1.3918522653375955,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,-0.5632102127537257
7126,0,0,2,0.49383565063720397,0,-0.3429035037300522,-0.2751061974717962,0.8580960617874113,-0.2699815982609639,-0.18344557977604342,1,5,1,-0.5632102127537257
7127,1,1,1,0.7701484551604014,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,-0.5632102127537257
7129,0,1,0,2.6352598856919838,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7131,0,0,2,-0.8186501708479837,0,-0.006951338942582551,0.05955457225337974,-0.30802725610859516,-0.053292445667044844,-0.2664216555173374,0,6,1,-0.5632102127537257
7132,2,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
7134,2,0,1,-0.05878995840919084,0,3.556653399690857,-0.19589291436253436,-0.23393167463865222,-0.2699815982609639,-0.2664216555173374,0,5,1,-0.5632102127537257
7135,2,1,2,1.7372432709915924,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7136,2,1,2,-0.19694636067078955,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7137,1,0,1,0.7701484551604014,1,-0.3429035037300522,-0.26650940705683757,-0.30802725610859516,1.0814034488289133,0.9755428329975143,0,4,0,0.27198435314453423
7138,1,1,2,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,4,0,0.27198435314453423
7139,1,1,1,0.7701484551604014,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,0,-0.5632102127537257
7140,0,0,0,-0.6114155674555857,0,-0.3256349345120047,0.16578633952394017,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7141,0,0,2,-0.7495719697171844,0,0.8517675121730525,-0.26650940705683757,-0.260394382306489,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7143,1,1,1,0.42475744950640465,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
7144,0,0,2,0.14844464498320722,0,-0.3429035037300522,-0.27940459267927553,0.018346138461391538,0.25510746860562833,-0.2664216555173374,0,6,1,-0.5632102127537257
7145,0,0,2,0.7701484551604014,0,-0.3429035037300522,-0.27940459267927553,-0.1598360931687093,0.4475202431081125,-0.2664216555173374,0,6,0,-0.5632102127537257
7146,1,1,0,1.4609304664683949,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,-0.5632102127537257
7147,0,0,2,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.10691067783303579,-0.26818334803196875,0.34296178245367104,0,5,1,-0.5632102127537257
7148,0,0,2,0.010288242721608514,0,0.8611867317465329,-0.2695796893478942,-0.2921496315078931,-0.2699815982609639,-0.2664216555173374,0,0,0,-0.5632102127537257
7149,1,0,1,2.3589470811687865,0,-0.3429035037300522,2.812983730872992,-0.30097053406383867,0.19666433616328505,-0.2664216555173374,1,4,1,-0.5632102127537257
7150,2,0,2,-0.680493768586385,0,-0.28481831636025606,-0.27940459267927553,1.9642372423029877,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
7151,2,0,2,0.49383565063720397,0,1.3886630278614387,-0.27756242330464154,-0.30802725610859516,-0.2699815982609639,0.3215486016172081,0,1,0,-0.5632102127537257
7152,0,0,1,1.3227740642067962,0,-0.3429035037300522,-0.17378688186692642,-0.10514649732184667,-0.2690824731464663,0.3090575794626047,0,5,0,-0.5632102127537257
7153,1,0,2,0.28660104724480595,0,-0.21574403948806603,0.41140892280847297,0.5405435697733703,0.18407658456031878,0.858662554265154,0,0,0,-0.5632102127537257
7154,2,0,2,-0.05878995840919084,0,3.9004549141228937,-0.27940459267927553,-0.30097053406383867,-0.2690824731464663,-0.2664216555173374,0,1,1,-0.5632102127537257
7157,1,1,1,2.01355607551479,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7158,1,1,1,1.046461259683599,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7159,0,1,2,-0.4041809640631876,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
7160,0,0,1,-0.5423373663247864,0,0.6272761123384349,-0.25914072955830153,-0.306263075597406,-0.26818334803196875,-0.2664216555173374,1,5,0,-0.5632102127537257
7161,1,0,1,1.668165069860793,0,-0.33034454429874494,0.6349254735973978,-0.30802725610859516,2.178336088515972,6.336867984926929,0,2,0,0.27198435314453423
7162,1,1,2,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,0,0.27198435314453423
7163,0,1,0,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
7164,1,0,1,-0.2660245618015889,0,-0.3429035037300522,9.555323642033418,1.5002577678602498,-0.10004695162091949,0.6588061997914997,1,2,1,1.107178919042794
7165,1,0,1,1.046461259683599,1,4.3824049822993105,-0.2634391247657809,-0.30802725610859516,-0.21423584116211336,0.5401414893227675,0,2,1,1.107178919042794
7166,1,0,1,-0.3351027629323883,0,-0.11527236403760781,2.3143698868053906,-0.30802725610859516,-0.26548597268847596,-0.21199648755799402,1,2,1,1.107178919042794
7167,0,0,2,-0.3351027629323883,0,-0.3429035037300522,-0.2751061974717962,-0.08397633118757726,0.30455934990299577,-0.23340966839445698,0,6,1,-0.5632102127537257
7168,0,1,2,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7169,0,1,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,1.9423734849410539
7170,0,1,1,-1.5094321821559773,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,1.9423734849410539
7171,0,1,0,-1.7857449866791746,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,1.9423734849410539
7172,0,0,2,-0.7495719697171844,0,0.7732740157273821,-0.27203591518073955,-0.30802725610859516,-0.19535421375766399,-0.2664216555173374,1,5,1,-0.5632102127537257
7173,0,1,2,-1.7166667855483753,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,1.9423734849410539
7174,1,1,1,0.7701484551604014,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7175,0,1,2,-0.8877283719787831,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7176,1,1,1,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7177,0,1,2,-1.3021975787635791,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7179,2,1,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
7180,1,1,1,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
7181,0,0,2,-0.3351027629323883,0,-0.3429035037300522,0.11113531474313162,-0.06809870658687521,-0.2367139690245531,-0.2664216555173374,0,6,0,-0.5632102127537257
7182,2,1,2,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7183,0,0,2,0.010288242721608514,0,-0.3429035037300522,-0.2751061974717962,-0.2533376602617325,0.35940598188734874,-0.2664216555173374,0,5,1,-0.5632102127537257
7184,2,0,2,0.5629138517680033,1,4.007206069289006,-0.27940459267927553,-0.2974421730414604,-0.2690824731464663,-0.25749949683547785,0,1,1,-0.5632102127537257
7185,0,1,0,1.3918522653375955,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7186,0,0,2,0.9083048574220001,0,1.4341892557999274,-0.27940459267927553,-0.30802725610859516,-0.2007489644446495,0.2760455923397243,0,6,0,0.27198435314453423
7187,0,1,2,1.7372432709915924,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,0.27198435314453423
7188,0,1,2,0.28660104724480595,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
7189,1,0,2,-0.1278681595399902,0,-0.3429035037300522,-0.27572025393000754,-0.30802725610859516,6.7306065432172675,-0.2664216555173374,0,2,0,-0.5632102127537257
7190,0,1,2,1.668165069860793,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7191,0,0,2,-0.05878995840919084,0,-0.3429035037300522,0.22227953367938272,-0.20570478645962634,-0.2699815982609639,-0.24411625881268847,1,5,1,-0.5632102127537257
7192,1,0,2,-0.3351027629323883,0,0.9318308785476364,3.0672031045724837,-0.30802725610859516,-0.2690824731464663,-0.03266109805261673,1,2,1,-0.5632102127537257
7193,0,0,0,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,-0.2939138120190822,-0.2690824731464663,0.7819319896011617,0,5,0,-0.5632102127537257
7194,0,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
7197,2,1,2,0.9083048574220001,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
7198,1,0,1,0.21752284611400657,1,-0.3429035037300522,-0.24992988268513158,-0.30802725610859516,2.610815268589313,-0.16649347828051023,0,2,1,-0.5632102127537257
7199,1,0,2,0.49383565063720397,0,-0.3429035037300522,1.5498695963322824,-0.30802725610859516,-0.20884109047512783,0.04317725074318959,1,3,0,0.27198435314453423
7200,1,0,2,0.7701484551604014,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,0.27198435314453423
7201,0,0,2,0.07936644385240786,0,0.5582018354662449,-0.27940459267927553,-0.30802725610859516,-0.24750347039852416,-0.2646372237809655,0,5,0,-0.5632102127537257
7202,2,0,2,0.3556792483756053,0,0.8360688128839184,-0.27940459267927553,0.018346138461391538,-0.2699815982609639,-0.19772103366701874,0,0,0,-0.5632102127537257
7203,2,0,2,0.5629138517680033,0,1.2269664251833574,-0.27940459267927553,-0.16689281521346577,-0.23401659368106034,-0.2664216555173374,0,5,0,-0.5632102127537257
7205,1,1,1,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7206,2,0,2,0.7010702540296021,0,0.1782933126691998,-0.27940459267927553,0.9762961560370821,-0.26818334803196875,-0.18969109085334512,1,5,0,-0.5632102127537257
7207,0,0,1,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
7208,2,0,2,1.7372432709915924,0,1.4530276949468883,-0.19343668852968904,-0.3044988950862169,-0.26818334803196875,-0.2664216555173374,0,5,0,-0.5632102127537257
7209,0,1,2,-0.8877283719787831,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
7210,0,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
7212,2,0,2,1.1846176619451976,0,8.900490637712103,-0.27940459267927553,-0.2850929094631366,-0.25919209688699285,-0.2664216555173374,0,5,1,-0.5632102127537257
7214,0,0,2,-0.7495719697171844,0,-0.17021781154957716,-0.2161567774835083,0.5229017646614791,-0.26009122200149043,-0.26552943964915143,0,5,1,-0.5632102127537257
7215,0,0,0,-0.1278681595399902,0,3.812542198103743,-0.27940459267927553,-0.30802725610859516,-0.23221834345206516,-0.23787074773538677,0,5,0,-0.5632102127537257
7216,0,1,0,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
7217,1,0,2,-0.1278681595399902,0,-0.15765885211826988,0.8068612818965708,6.972745713568892,-0.16388483475024834,0.28585996688976983,1,3,0,-0.5632102127537257
7219,1,0,2,-0.2660245618015889,1,-0.3413336338011388,2.3598100647130296,-0.30802725610859516,-0.2699815982609639,-0.2646372237809655,1,4,1,-0.5632102127537257
7220,1,1,2,0.07936644385240786,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
7221,0,0,2,-0.680493768586385,0,-0.3429035037300522,-0.2622110118493582,-0.19864806441486987,-0.24840259551302177,1.2378542982441856,0,6,0,-0.5632102127537257
7222,0,0,1,-0.7495719697171844,0,-0.3413336338011388,-0.2763343103882189,0.2300477998040856,0.042014816469699644,-0.2664216555173374,0,5,0,-0.5632102127537257
7223,1,1,1,1.3918522653375955,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,0,-0.5632102127537257
7224,0,0,2,2.428025282299586,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.23622584120117898,0.04050060313863172,0,6,0,-0.5632102127537257
7225,2,1,2,-0.19694636067078955,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,1,-0.5632102127537257
7226,0,0,1,1.668165069860793,0,-0.3429035037300522,-0.27940459267927553,1.0221648493279991,-0.2286218429940748,-0.2664216555173374,0,5,0,-0.5632102127537257
7227,2,0,2,-0.1278681595399902,0,-0.21260429963023922,-0.27940459267927553,4.3158898637180805,-0.26548597268847596,-0.2664216555173374,1,1,0,-0.5632102127537257
7228,1,1,2,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
7229,2,0,2,-0.2660245618015889,0,0.18771253224268025,-0.08352058250986061,-0.2515734797505434,-0.25649472154350006,-0.2664216555173374,0,5,1,-0.5632102127537257
7230,0,0,1,0.28660104724480595,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.12203695165998511,-0.06656530104368309,1,0,1,-0.5632102127537257
7231,1,0,2,-0.1278681595399902,0,-0.3429035037300522,-0.27387808455537355,-0.30802725610859516,-0.23401659368106034,6.533155475927839,0,2,1,-0.5632102127537257
7232,1,1,1,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,0,-0.5632102127537257
7233,1,1,1,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
7234,2,0,2,-0.1278681595399902,0,2.3729714732901463,-0.27940459267927553,0.3605971576320803,-0.26548597268847596,-0.2664216555173374,0,0,0,-0.5632102127537257
7235,2,1,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
7236,0,0,2,-0.473259165193987,0,-0.24871130799524763,-0.24992988268513158,-0.30802725610859516,-0.2699815982609639,0.17968627857564096,0,5,0,-0.5632102127537257
7237,0,0,2,-1.7857449866791746,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
7238,0,0,2,-0.3351027629323883,0,-0.32877467436983154,0.19280482368523877,-0.2921496315078931,-0.2699815982609639,-0.2664216555173374,0,0,1,-0.5632102127537257
7239,2,1,2,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
7240,2,1,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
7241,0,0,2,2.3589470811687865,0,-0.3429035037300522,-0.13018887333392185,-0.30802725610859516,0.42863861570366313,-0.2664216555173374,0,6,0,-0.5632102127537257
7242,1,0,2,-0.680493768586385,0,-0.3429035037300522,2.504727388850904,-0.30802725610859516,0.2847785973840488,0.7649798881056286,0,3,1,0.27198435314453423
7243,1,1,2,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,0.27198435314453423
7245,2,0,2,0.8392266562912007,0,0.7371670073623736,-0.2603688424747242,3.008632104926945,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
7246,1,0,2,1.046461259683599,0,-0.31464584500961085,0.6115913281853672,-0.30802725610859516,-0.019125691316136444,-0.20931983995343617,0,4,1,0.27198435314453423
7247,1,0,2,0.7010702540296021,1,-0.3429035037300522,-0.03685229168579938,-0.30802725610859516,0.6399330176105966,0.6971714821234959,0,4,1,0.27198435314453423
7248,2,1,1,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,0,0.27198435314453423
7249,2,0,2,0.5629138517680033,0,0.3101623866979262,-0.24501743101944093,3.065085881284997,-0.2699815982609639,-0.2664216555173374,0,1,0,0.27198435314453423
7250,1,1,1,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,0,-0.5632102127537257
7251,0,0,0,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,0.40076573715423786,-0.26552943964915143,0,5,1,-0.5632102127537257
7253,1,0,1,1.8063214721223917,0,-0.3413336338011388,1.3601261507449809,-0.24804511872816515,0.21734421379672958,0.9282553919836587,1,3,1,-0.5632102127537257
7254,0,1,2,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,0,-0.5632102127537257
7255,1,1,2,-0.05878995840919084,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,0.27198435314453423
7256,1,0,2,0.9773830585527995,0,-0.3429035037300522,5.215172595395723,-0.30802725610859516,-0.13241545574283273,0.5115905815408168,1,3,1,0.27198435314453423
7257,0,0,0,0.21752284611400657,0,-0.3429035037300522,0.02393929767712249,-0.30802725610859516,-0.2699815982609639,-0.07637967559372862,0,6,1,-0.5632102127537257
